Segment,Customer,Doc No,Line No,K1,K2,K3,K4,Shade,Ord. Qty,Sub Segment,Season,Style,Merchant,PO No.,Rate,Cops No,Cops Ln,K5,K6,K7,Dispatched,Bal to Dispatch,FSC Commit Date,Q1,Q2,Q3,Q4,Q5,Q6,WIP Status,Mktg Remark for FSCM,Mktg Remark for Internal,FPT,Airway Bill No,PreShip Dt1,PreShip Dt2,Doc Date,DO No.,Sch Plant I/p Dt,CostCenter,Loom Start Dt.,Export/Domestic,YD/PD,Closed DB2,CV STK,A/H Name,Multiple Del Date,Bal To Issue AT1,Packed In AT1,Last Packing Date,Last Q1/Q5 Date,Q7,Last Dispatch Date,Bal To Issue AT2,Packed In AT2,Last Packing Date AT2,Last Q1/Q5 Date AT2,Q1 AT2,Q2 AT2,Q3 AT2,Q4 AT2,Q5 AT2,Q6 AT2,Q7 AT2,Dispatched From AT2,WIP Status AT2,Greige Stock Baddi,Greige Stock Budhni,Greige K1,Greige Construction,Finish Construction,Actual Planning Month,RGEDOD,Input Date AT1,Input Date AT2,Running Looms,Delay Del Date Greige,Delay Del Date At1,Delay Date AT2,Lab Ref No,Strike Off No,Dispatch In Same SO,Dispatch In Other SO,Close Tag Marketing,Order Creation Date,Delay in Days,Budget Remark,BCI Tracer Account,Pref Factory,Weaving Plant,AT1 P/O Date,AT2 P/O Date,Commulative Order Qty,Labdip Option No,Strike-Off Option No,Preschepment Docket No,Light Source,Exec Remark,PPC Comment,Committed Dely Date,CR Date,Revised CR Date,PO No AT1,PO No AT2,Item Type,Closed By,Closed On,Closed Remark,Invoice No,Invoice Qty,Approved & Non Approved,End Use,Supply chain Feasibility comments,QUERY CONF DATE,Original Order Quantity,Grey Allocation Start Dt,Order Partner,Terms of Delivery,Terms of Shipping,HEAD ENDS,FINISH WIDTH,GREY COST,PROCESS COST,OTHER COST,PBIT,Dyed Yarn 1st Creel Disp Date,Dyed Yarn Disp Completion Date,Dyeing Req Date,DL Appr Status,Export Invoice No,Weave Comment,Dispatch Tolerance,Fabric XYZ Consumption,Fabric Risk,Rev Fabric Risk,QA Comments 1
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-21000154,20,16009,BACCJ,CT-SF,8000014301,4801,1300,S.OLIVER,FW-21,,YURESHA,,1.65,F83_F83-21000154,20,,,,649,651,,,,,,,,,,,,,05-08-2021,,21-07-2021,,05-08-2021,,03-08-2021,EXPORT,PD,FALSE,,Arun Kumar,1300-09/08/2021,0,0,03-08-2021,,,,0,0,,,0,0,0,0,0,0,0,,,24229,0,16009BDMM,60COM*60COM-91*88-167.6-PLAIN,,Aug-21,03-08-2021,,,9,,,,,,0,0,Unchecked,22-07-2021,,,,Baddi,,28-07-2021,,0,,,,T-84,,,,,,"F0X0041147,F0N0006764",,BPF,,,,,0,Approved,Women's Tops,,,1300,,150531,CFR,RD,50 CM FROM EVERY ROLL,133,71.89,26.4,0,24.78,,,,,CPD210000434,crok,,,,,need +2 to-3% shrinkage only.
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-21000154,10,16009,BACCJ,CT-SF,8000014301,4801,620,S.OLIVER,FW-21,,YURESHA,,1.65,F83_F83-21000154,10,,,,1320,-700,,,,,,,,,,,,,05-08-2021,,21-07-2021,,08-08-2021,,03-08-2021,EXPORT,PD,TRUE,,Arun Kumar,620-09/08/2021,0,0,03-08-2021,,,,0,0,,,0,0,0,0,0,0,0,,,24229,0,16009BDMM,60COM*60COM-91*88-167.6-PLAIN,,Aug-21,08-07-2021,,,9,,,,,,0,0,Unchecked,21-07-2021,,,,Baddi,,28-07-2021,,0,,,,T-84,,,,,,"F0X0041148,F0N0006763",,BPF,,,,,0,Approved,Women's Tops,,,620,,150531,CFR,RD,50 CM FROM EVERY ROLL,133,71.89,26.4,0,24.78,,,,,CPD210000434,CROK,,,,,need +2 to-3% shrinkage only.
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000204,60,A160A416,BADD,JM+NF,AS00000000,08C7,250,S.OLIVER,S21,,YURESHA,,4.5,F83_F83-20000204,60,,,,0,250,,,,,,,,,,,,,28-12-2021,,19-03-2021,,,,,EXPORT,PD,FALSE,,Deepak Bansal,250-22/12/2021,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD,TBC-60M.MODAL*60M.MODAL-165*84-160.15-4/1 S SATIN,,,,,,0,,,,,,0,0,Unchecked,01-01-2022,,,,,,,,0,,,,T-84,,,,,,,,BPF,,,,,0,Non-Approved,Women's Tops,,,250,,150531,CFR,RD,50 CM FROM EVERY ROLL,150,119,65.3,0,34.7,,,,,,,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000204,50,A160A416,BADD,JM+NF,RFP0000000,08C7,930,S.OLIVER,S21,,YURESHA,,4.5,F83_F83-20000204,50,JM+SF,F002650H06,R1FL000567,775,155,,,,,,,,,,,,,28-12-2021,,19-03-2021,,12-12-2021,,05-04-2021,EXPORT,PD,FALSE,,Deepak Bansal,930-22/12/2021,0,0,04-01-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD,TBC-60M.MODAL*60M.MODAL-165*84-160.15-4/1 S SATIN,,Dec-21,30-04-2021,,11-12-2021,0,,09-01-2022,15-01-2022,,,0,0,Unchecked,30-10-2021,,,,Baddi,,02-12-2021,11-12-2021,0,,Direct,,T-84,,,,,,"FSP0001181,F0P0021764",P0X0003356,BPR,,,,,0,Approved,Women's Tops,,,930,,150531,CFR,RD,50 CM FROM EVERY ROLL,150,119,65.3,0,34.7,,,,,"QPD210000995,QPD210000743,QPD210000493,QPD210000228",stock yarn to be use,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000204,40,A160A416,BADD,JM+NF,RFP0000000,99A2,5960,S.OLIVER,S21,,YURESHA,,3,F83_F83-20000204,40,JM+SF,F000460G03,R9FE000249,6087,-127,,,,,,,,,,,,,28-09-2021,,19-03-2021,,09-09-2021,,05-04-2021,EXPORT,PD,TRUE,,Deepak Bansal,5960-26/09/2021,0,0,28-09-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD,TBC-60M.MODAL*60M.MODAL-165*84-160.15-4/1 S SATIN,,Sep-21,30-04-2021,,14-09-2021,0,,,,,,0,0,Unchecked,04-09-2021,,,,Baddi,,08-09-2021,14-09-2021,0,,repeat,,T-84,,,,,,"F0P0020587,F0P0020586,F0P0020588",P0X0003057,BPR,,,,,0,Approved,Women's Tops,,,5960,,150531,CFR,RD,50 CM FROM EVERY ROLL,150,119,65.3,0,34.7,,,,,"QPD210000228,QPD210000743,QPD210000995,QPD210000493",stock yarn to be use,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000204,30,A160A416,BADD,JM+NF,RFP0000000,99A2,200,S.OLIVER,S21,,YURESHA,,5,F83_F83-20000204,30,JM+SF,F000460G03,R9FE000249,215,-15,,,,,,,,,,,,,23-07-2021,,19-03-2021,,07-07-2021,,05-04-2021,EXPORT,PD,TRUE,,Deepak Bansal,200-29/07/2021,0,0,22-07-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD,TBC-60M.MODAL*60M.MODAL-165*84-160.15-4/1 S SATIN,,Jul-21,30-04-2021,,14-07-2021,0,,,,,,0,0,Unchecked,03-07-2021,,,,Baddi,,07-07-2021,14-07-2021,0,,YDG APP CU,,T-84,,,,,,F0P0019923,P0X0002847,BPR,,,,,0,Approved,Women's Tops,,,200,,150531,CFR,RD,50 CM FROM EVERY ROLL,150,119,65.3,0,185.7,,,,,"QPD210000995,QPD210000493,QPD210000743,QPD210000228",stock yarn to be use,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000204,20,A160A416,BADD,JM+NF,6000220091,99B4,4180,S.OLIVER,S21,,YURESHA,,3,F83_F83-20000204,20,JM+SF,E002880G03,P900000001,4256,-76,,,,,,,,,,,,,11-05-2021,,19-03-2021,,15-04-2021,,05-04-2021,EXPORT,PD,TRUE,,Deepak Bansal,4180-02/05/2021,0,0,30-04-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD,TBC-60M.MODAL*60M.MODAL-165*84-160.15-4/1 S SATIN,,Apr-21,30-04-2021,,24-04-2021,0,,,,,,0,0,Unchecked,22-03-2021,,,,Baddi,,17-04-2021,24-04-2021,0,,YDG APP,,T-84,,,,,,"F0P0019183,F0P0019184,F0P0019143",P0X0002630,BPR,,,,,0,Approved,Women's Tops,,,4180,,150531,CFR,RD,50 CM FROM EVERY ROLL,150,119,65.3,0,34.7,,,,,"QPD210000743,QPD210000493,QPD210000995,QPD210000228",stock yarn to be use,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000180,60,A160A416,BADD2,JM+NF,AS00000000,2103315-CW99A8,850,S.OLIVER,,,Kiruba,,2.95,F83_F83-20000180,60,,,,0,850,,,,,,,,,,,,,29-04-2021,,22-02-2021,,,,18-05-2021,EXPORT,RD,FALSE,,Jitendra Kumar Bhuyan,850-26/04/2021,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD,TBC-60M.MODAL*60M.MODAL-165*84-160.15-4/1 S SATIN,,,28-05-2021,,,0,,,,,,0,0,Unchecked,14-05-2021,,,,,,,,0,,,,D-65,,,,,,,,BPF,,,,,0,,Women's Tops,,,850,,150531,FOB,RD,,150,107.74,45.08,0,63.61,,,,,,,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000180,40,A160A416,BADD2,JM+NF,RFP0000000,99B5,100,S.OLIVER,,,Kiruba,,5.1,F83_F83-20000180,40,JM+SF,E003454G03,R900000002,0,100,,,,,,,,,,,,,06-04-2021,,22-02-2021,,01-04-2021,,10-03-2021,EXPORT,RD,FALSE,,Jitendra Kumar Bhuyan,100-14/04/2021,0,0,06-04-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD2,60K.COM.M.MODAL(LENZ)*60K.COM.MMODAL(LENZ)-165*84-,,Apr-21,28-03-2021,,02-04-2021,0,,,,,,0,0,Unchecked,22-02-2021,,,,Baddi,,30-03-2021,02-04-2021,0,,appropved,,D-65,,,,,,F0P0018955,P0X0002565,BPR,,,,,0,,Women's Tops,,,100,,150531,FOB,RD,,150,107.74,50,0,218.31,,,,,,YD YARN USE,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000180,30,A160A416,BADD2,JM+NF,RFP0000000,08B5,200,S.OLIVER,,,Kiruba,,5.1,F83_F83-20000180,30,JM+SF,E003447G02,R600000001,0,200,,,,,,,,,,,,,,,22-02-2021,,01-04-2021,,10-03-2021,EXPORT,RD,FALSE,,Jitendra Kumar Bhuyan,200-14/04/2021,0,0,05-04-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A160A416BADD2,60K.COM.M.MODAL(LENZ)*60K.COM.MMODAL(LENZ)-165*84-,,Apr-21,28-03-2021,,02-04-2021,0,,,,,,0,0,Unchecked,22-02-2021,,,,Baddi,,30-03-2021,02-04-2021,0,,appropved,,D-65,,,,,,F0P0018956,P0X0002564,BPR,,,,,0,,Women's Tops,,,200,,150531,FOB,RD,,150,107.74,50,0,218.31,,,,,,YD YARN USE,,,,,
RMGE,VOGUE TEX PVT LTD.,BLF83_F83-20000180,10,A160A416,BADD2,JM+NF,RFP0000000,2103315-CW99A8,4670,S.OLIVER,,,Kiruba,,2.95,F83_F83-20000180,10,JM+SF,E003383T07,R900000001,4686,-16,,,,,,,,,,,,,29-04-2021,,22-02-2021,,01-04-2021,,10-03-2021,EXPORT,RD,TRUE,,Jitendra Kumar Bhuyan,4670-26/04/2021,4670,0,18-05-2021,,,,-600,5146.7,,19-05-2021,0,0,0,0,0,0,0,18-05-2021,,0,0,A160A416BADD2,60K.COM.M.MODAL(LENZ)*60K.COM.MMODAL(LENZ)-165*84-,60K.COM.M.MODAL(LENZ)*60K.COM.MMODAL(LENZ)-174*84-150-4/1 S SATIN 115,Apr-21,24-03-2021,,10-04-2021,0,,,,,YDG APP CUTTING WITH QA 20/3,4686,30,Unchecked,22-02-2021,,,,Baddi,,,09-05-2021,4970,,YDG APP,,D-65,,,26-04-2021,,,,PSG0000038,BPR,,,,BJN210000162,3892,,Women's Tops,,,4670,,150531,FOB,RD,,150,107.74,45.08,0,63.61,,,,,"QPD210000225,QPD210000162",YD YARN USE,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS75_S75-21000505,10,A120D123,HMC,C33001,HH01,,125,MILL NORMS( MILL STD),,,,,3.24,,,DUMMY,RYD0000000,,0,125,,,,,,,,,,,,,,,21-01-2022,RM.1221.0092,04-03-2022,,10-02-2022,EXPORT,YD,FALSE,,Gautam Joshi,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,A120D123HMC,20COM*20C Spx 40D-66*64-168.55-2/2 MATT,,SMS YDG,15-02-2022,04-03-2022,,0,,,,,,0,0,Unchecked,21-01-2022,,,,Baddi,Baddi,,,0,,,,,Order To Punch,Order To Punch,,06-02-2022,06-02-2022,,,BYF,,,,,0,,Men’s Tops,,,125,,150531,COD,RD,,0,0,0,0,0,03-02-2022,03-02-2022,22-01-2022,cancelled,,,,,,,
RMGE,VISHWAA APPARLES,BLS81_S81-21002614,10,18006,BA,CT-SF,RFD0000000,RFD,2184,MARCO POLO,,,Ranganathan,,134,S81_S81-21002614,10,,,,2173,11,,,,,,,,,,,YES,,06-12-2021,,25-10-2021,18006,15-12-2021,,25-01-2022,DOMESTIC,RD,TRUE,,Gurpreet Singh,2184-10/12/2021,0,0,06-12-2021,,,,0,0,,,0,0,0,0,0,0,0,,,9630,0,18006BA,80COM*80COM-91*88-171.2-PLAIN,,Dec-21,15-02-2022,,,27,,,,,,0,0,Unchecked,25-10-2021,,,,Baddi,,30-11-2021,,0,,,,D-65,,,,,,F010190470,,BPF,,,,,0,,Women's Tops,,,2184,,103467,DAC,RD,Required,138,90.32,17.57,0,24.13,,,,,,less ncr,,,,,
RMGE,VISHWAA APPARLES,BLS81_S81-21001904,30,18015,BAMMO,CT-SF,9000045294,893,1782,MARCO POLO,,,Moorthi,HO/21-22/FP378,219,S81_S81-21001904,30,,,,1826,-44,,,,,,,,,,,,,07-10-2021,,11-09-2021,,15-10-2021,,22-09-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,1782-10/10/2021,0,0,06-10-2021,,,,0,0,,,0,0,0,0,0,0,0,,,6336,0,18015BAMMO,80COM.OG*80COM.OG-128*120-174-PLAIN,,Oct-21,22-09-2021,,,0,,,,968/04/21,,0,0,Unchecked,21-09-2021,,,,Baddi,,26-09-2021,,0,,,,D-65,,,,,,F010186899,,BPF,,,,,0,Approved,Women's Tops,,,1782,,103467,DAC,RD,,148,173.21,33.09,0,12.7,,,,,,crok-as per mail stock greige use,,,,,QRE70_E70-21000343/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001904,20,18015,BAMMO,CT-SF,9000045294,893,8140,MARCO POLO,,,Moorthi,HO/21-22/FP378,219,S81_S81-21001904,20,,,,7851,289,,,,,,,,,,,,,22-12-2021,,11-09-2021,,01-12-2021,,27-10-2021,DOMESTIC,PD,FALSE,,Gurpreet Singh,8140-03/12/2021,0,0,19-12-2021,,,,0,0,,,0,0,0,0,0,0,0,,,6336,0,18015BAMMO,80COM.OG*80COM.OG-128*120-174-PLAIN,,Dec-21,07-12-2021,,,0,,18-12-2021,,968/04/21,,0,0,Unchecked,11-09-2021,,,,Baddi,,07-12-2021,,0,,,,D-65,,,,,,"F010190790,F010190934",,BPF,,,,,0,Approved,Women's Tops,,,8140,,103467,DAC,RD,,148,173.21,33.09,0,12.7,,,,,,80 dch org yarn date 15th 30th cot,,,,,QRE70_E70-21000343/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001904,10,18015,BAMMO,CT-SF,3000076791,407,4788,MARCO POLO,,,Moorthi,HO/21-22/FP378,219,S81_S81-21001904,10,,,,4833,-45,,,,,,,,,,,,,07-10-2021,,11-09-2021,,15-10-2021,,27-10-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,4788-10/10/2021,0,0,06-10-2021,,,,0,0,,,0,0,0,0,0,0,0,,,6336,0,18015BAMMO,80COM.OG*80COM.OG-128*120-174-PLAIN,,Oct-21,30-11-2021,,,0,,,,app cut QA,,0,0,Unchecked,11-09-2021,,,,Baddi,,30-09-2021,,0,,,,D-65,,,,,,F010187111,,BPF,,,,,0,Approved,Women's Tops,,,4788,,103467,DAC,RD,,148,173.21,33.09,0,12.7,,,,,,80 dch org yarn date 15th 30th cot,,,,,QRE70_E70-21000343/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,130,A180A234,BAMMO,CT+5NF,1V00090071,M14,14913,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,130,CT+5CH,F000693F01,P8FF000415,15768,-855,,,,,,,,,,,,,12-11-2021,17-01-2022,09-08-2021,1,15-01-2022,,10-10-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,14913-17/01/2022,0,0,16-01-2022,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Jan-22,21-12-2021,,08-01-2022,0,,,,,,0,0,Unchecked,10-12-2021,,,,Baddi,,04-01-2022,08-01-2022,0,,,,D-65,,,,,,F0P0022215,P010016296,BPR,,,,,0,Approved,Women's Tops,,,14913,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,120,A180A234,BAMMO,CT+5NF,1V00090071,M14,10500,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,120,CT+5CH,F000693F01,P8FF000415,10822,-322,,,,,,,,,,,,,16-12-2021,,09-08-2021,1,01-12-2021,,10-10-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,10500-21/12/2021,10501,0,16-12-2021,,,,501,11415.7,,16-12-2021,0,0,0,0,0,0,0,20-12-2021,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,80COM.OG*80COM.OG-106*88-144-PLAIN 60 $-NOT FEASIBLE IN DYED FOR FUTURE,Dec-21,10-10-2021,,13-12-2021,0,,,,,repeat,11399,0,Unchecked,08-12-2021,,,,Baddi,,,13-12-2021,50064,,,,D-65,,,21-12-2021,,,,P010016020,BPR,,,,PAO210006726,10822,Approved,Women's Tops,,,10500,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,110,A180A234,BAMMO,CT+5NF,1V00090041,M24,7580,MARCO POLO,,,Moorthi,,215,S81_S81-21001409,110,CT+5CH,F000969F02,P6FG000590,0,7580,,,,,,,,,,,,,16-12-2021,,09-08-2021,1,01-02-2022,,31-12-2021,DOMESTIC,PD,FALSE,,Gurpreet Singh,7580-18/12/2021,7580,0,16-12-2021,,,,-48,8603.7,,16-12-2021,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,80COM.OG*80COM.OG-106*88-144-PLAIN 60 $-NOT FEASIBLE IN DYED FOR FUTURE,Feb-22,15-01-2022,,10-12-2021,0,,,,,repeat,6796,1662,Unchecked,29-10-2021,,,,Baddi,,,10-12-2021,30970,,,,D-65,,,18-12-2021,,,,P010015987,BPR,,,,,0,Approved,Women's Tops,,,7580,,103467,DAC,RD,,144,114.81,45.26,0,54.93,,,,,,less ncr,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,100,A180A234,BAMMO,CT+5NF,1V00090041,M24,7904,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,100,CT+5CH,F000969F02,P6FG000590,16043,-8139,,,,,,,,,,,,,16-12-2021,,09-08-2021,1,01-12-2021,,10-10-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,7904-18/12/2021,0,0,16-12-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Dec-21,25-11-2021,,10-12-2021,0,,,,,,0,0,Unchecked,29-10-2021,,,,Baddi,,30-11-2021,10-12-2021,0,,,,D-65,,,,,,F0P0021747,P010015986,BPR,,,,,0,Approved,Women's Tops,,,7904,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,90,A180A234,BAMMO,CT+5NF,RFP0000000,M15,15460,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,90,CT+5CH,F000969F02,P4FF000687,15927,-467,,,,,,,,,,,,,18-12-2021,,09-08-2021,1,01-12-2021,,10-10-2021,DOMESTIC,RD,FALSE,,Gurpreet Singh,15460-20/12/2021,7500,8870,23-12-2021,,,,0,16633.5,,23-12-2021,0,0,0,0,0,0,0,21-12-2021,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,80COM.OG*80COM.OG-106*88-144-PLAIN 60 $-NOT FEASIBLE IN DYED FOR FUTURE,Dec-21,25-11-2021,12-12-2021,15-12-2021,0,,,,,repeat,15261,1041,Unchecked,29-10-2021,,,,Baddi,Baddi,12-12-2021,15-12-2021,35860,,,,D-65,Plan For The Day,"8k taken from AT2 as Mr.Ranjit,Greige late due to WVG production end revise gr ready date 12/12,,Print RFD update 30/10,spl chem mail 01/11,",20-12-2021,10-11-2021,10-11-2021,F0P0021929,P010016051,BPR,,,,PAO210006741,15927,,Women's Tops,,,15460,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,70,A180A234,BAMMO,CT+5NF,RFP0000000,M15,2470,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,70,CT+5CH,F000969F02,P4FF000687,0,2470,,,,,,,,,,,,,23-11-2021,,09-08-2021,1,11-11-2021,,10-10-2021,DOMESTIC,RD,FALSE,,Gurpreet Singh,2470-12/11/2021,0,0,23-11-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Nov-21,10-11-2021,,13-11-2021,0,,,,,,0,0,Unchecked,22-10-2021,,,,Baddi,,26-10-2021,13-11-2021,0,,.,,D-65,,,,,,F0P0021136,P010015662,BPR,,,,,0,,Women's Tops,,,2471,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,60,A180A234,BAMMO,CT+5NF,1V00090061,M27,17450,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,60,CT+5CH,F000970H03,P8FF000410,18045.3,-595.3,,,,,,,,,,,,,09-11-2021,23-11-2021,09-08-2021,1,01-11-2021,,10-10-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,17450-21/11/2021,0,0,24-11-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Nov-21,25-10-2021,,14-11-2021,0,,,,,,0,0,Unchecked,22-10-2021,,,,Baddi,,26-10-2021,31-10-2021,0,,REPEAT APP,,D-65,,,,,,F0P0021137,PBY0001004,BPR,,,,,0,Approved,Women's Tops,,,17450,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,50,A180A234,BAMMO,CT+5NF,RFP0000000,M15,17930,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,50,CT+5CH,F000969F02,P4FF000687,21068.3,-3138.3,,,,,,,,,,,,,09-11-2021,23-11-2021,09-08-2021,1,11-10-2021,,10-10-2021,DOMESTIC,PD,TRUE,,Gurpreet Singh,17930-12/11/2021,0,0,23-11-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Oct-21,10-10-2021,,31-10-2021,0,,,,,,0,0,Unchecked,22-10-2021,,,,Baddi,,26-10-2021,31-10-2021,0,,REPEAT APP,,D-65,,,,,,F0P0021139,PBY0001003,BPR,,,,,0,Approved,Women's Tops,,,17930,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,30,A180A234,BAMMO,CT+5NF,1V00090071,M14,24651,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,30,CT+5CH,F000693F01,P8FF000415,25392.3,-741.3,,,,,,,,,,,,,09-11-2021,26-11-2021,09-08-2021,1,11-11-2021,,10-10-2021,DOMESTIC,RD,TRUE,,Gurpreet Singh,24650-22/11/2021 1-14/12/2021,0,0,23-11-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Nov-21,10-11-2021,,31-10-2021,0,,,,,,0,0,Unchecked,09-08-2021,,,,Baddi,,25-10-2021,14-11-2021,0,,REPEAT APP,,D-65,,,,,,"F0P0021114,F0P0021115",P010015675,BPR,,,,,0,,Women's Tops,,,24651,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required
RMGE,VISHWAA APPARLES,BLS81_S81-21001409,20,A180A234,BAMMO,CT+5NF,1V00090041,M24,15486,MARCO POLO,,,Moorthi,,184,S81_S81-21001409,20,CT+5CH,F000969F02,P6FG000590,14831.1,654.9,,,,,,,,,,,,,12-11-2021,14-12-2021,09-08-2021,1,01-11-2021,,10-10-2021,DOMESTIC,PD,FALSE,,Gurpreet Singh,15485-16/12/2021 1-16/12/2021,0,0,14-12-2021,,,,0,0,,,0,0,0,0,0,0,0,,,0,0,18006BAMMO,80COM.OG*80COM.OG-91*88-170.82-PLAIN,,Nov-21,25-10-2021,,03-12-2021,0,,,,,,0,0,Unchecked,09-08-2021,,,,Baddi,,30-10-2021,02-11-2021,0,,REPEAT APP,,D-65,,,,,,F0P0021217,PBY0001006,BPR,,,,,0,Approved,Women's Tops,,,15486,,103467,DAC,RD,,144,109.43,51.64,0,20.22,,,,,,80 org yarn date 1st oct to 30th oct,,,,,gr to use 18006 BAMMO/100% organic/organic certificate required //col 786- Slight Green Should be more Red
